obs,pos_t_ratios,neg_t_ratios,med_vol_t_ratios,pos_coeffs,neg_coeffs,med_vol_coeffs
"2009-09-17 00:0",0.295239275853677,-0.722561331033154,1.44136722344712,1.54663039536017,-3.45151746487326,0.571557355504676
"2009-09-18 00:0",0.26654372993017,-0.711507917673095,1.46251346568736,1.41308606549236,-3.4137962857587,0.578244325171994
"2009-09-21 00:0",0.268533351722984,-0.710550276417234,1.45919266050276,1.42814390388788,-3.40963402522776,0.575636263574179
"2009-09-22 00:0",0.267808929594566,-0.726531274151948,1.43174223483961,1.42732765883602,-3.51498402426699,0.562547955489142
"2009-09-23 00:0",0.290214552625651,-0.480679321261443,1.30539848866134,1.50886193893077,-2.37345437867538,0.510098227681969
"2009-09-24 00:0",0.267946385346195,-0.509220798138664,1.22686174419747,1.3915102466119,-2.51897380427117,0.480854358899354
"2009-09-25 00:0",0.334474930627765,-0.550695902262579,1.21853345506383,1.76419974680897,-2.70703230567324,0.477465625149368
"2009-09-28 00:0",0.166464003064642,-1.0598452693983,1.12853931995344,0.866886059747794,-4.85754308896258,0.437466218553917
"2009-09-29 00:0",0.237496809207283,-1.11017567338257,1.17074722018996,1.25502105982515,-5.09203628989388,0.447627187410327
"2009-09-30 00:0",0.0657615283745867,-1.15981498172312,1.1123393386188,0.343852769467754,-5.32646842396152,0.430921866491879
"2009-10-01 00:0",-0.0391929747868968,-1.11553670547577,1.15011053076634,-0.202840050935036,-5.078260034123,0.441032590659406
"2009-10-02 00:0",-0.0561631811639109,-1.11478895694821,1.16249487666178,-0.292001956152294,-5.07176899580929,0.44595566261011
"2009-10-05 00:0",-0.240934785685787,-0.963730929959294,1.16501066354648,-1.23253597948582,-4.1766737686928,0.450658033284118
"2009-10-06 00:0",-0.238301616978994,-0.962628165930493,1.21672211114466,-1.22001967225238,-4.1605929424844,0.46673529780065
"2009-10-07 00:0",-0.384962162983537,-0.722906277711741,1.27423709716225,-1.94861601396679,-3.14987434727702,0.483590313044571
"2009-10-08 00:0",-0.420511436483421,-0.620035204290808,1.22279218612424,-2.13236326359372,-2.77953183707303,0.460232282918462
"2009-10-09 00:0",-0.475150088807275,-0.735950479011814,1.29332664793518,-2.40541050044187,-3.25881856508372,0.485197359740395
"2009-10-12 00:0",-0.525561963800807,-0.972896327976907,1.1390656156879,-2.65588468801266,-4.245351682526,0.420148755124148
"2009-10-13 00:0",-0.547371920973322,-0.931264164605614,1.1217866469924,-2.76031474313758,-4.07127249313107,0.416382684563057
"2009-10-14 00:0",-0.528208915565173,-0.785368070233036,1.13561139440486,-2.6714683328353,-3.42782680231178,0.423847516345198
"2009-10-15 00:0",-0.492379478541916,-0.822566567777148,1.09092957627587,-2.47875329197402,-3.56745158411574,0.408623182578113
"2009-10-16 00:0",-0.481382334788866,-0.838479991142359,1.14171602378902,-2.40870576510489,-3.50140902855639,0.430251749533946
"2009-10-19 00:0",-0.508606604939039,-0.845490268639573,1.16806115990992,-2.54608421161621,-3.51911436651382,0.441173375748875
"2009-10-20 00:0",-0.473438785542175,-0.8210356506562,1.17291267884968,-2.37848457532525,-3.45169571824889,0.443136232187492
"2009-10-21 00:0",-0.458298447673058,-0.794656488556772,1.18484549945106,-2.23443078148272,-3.31330400491671,0.446284380555364
"2009-10-22 00:0",-0.493062178518748,-0.350821261977791,1.27632966915882,-2.38259490609761,-1.2903424743391,0.472635891587111
"2009-10-23 00:0",-0.55055543710452,-0.362236119708289,1.34961134900828,-2.65255093108835,-1.32463642849098,0.503606205887953
"2009-10-26 00:0",-0.678751985808381,-0.300179807121014,1.35615942243772,-3.33119196851162,-1.09895355425144,0.50518318434349
"2009-10-27 00:0",-0.64567362642621,-0.272637081779978,1.39118017536543,-3.17447225651873,-1.00728616627952,0.517685618493773
"2009-10-28 00:0",-0.710485688856145,-0.233280629343251,1.40961680943925,-3.49811776917303,-0.873642756896932,0.520292958808885
"2009-10-29 00:0",-0.731753578951547,-0.374130301068701,0.771951546575823,-3.65805925193258,-1.3827815786126,0.24034108597742
"2009-10-30 00:0",-0.74504185318835,-0.346753952003858,0.775819411974295,-3.72544193064312,-1.27101183221579,0.241409699951127
"2009-11-02 00:0",-0.68501938988801,-0.351912808050934,0.824179878236034,-3.46027980903082,-1.2934622663186,0.255520397771587
"2009-11-03 00:0",-0.704422248767369,-0.4114847380708,0.615011433481214,-3.55032889149312,-1.51280419801882,0.171345352889292
"2009-11-04 00:0",-0.707386964361799,-0.398073173915324,0.669960811538854,-3.56832335984443,-1.46359335279457,0.18647391224494
"2009-11-05 00:0",-0.745083967316569,-0.327310410734203,0.669833206611799,-3.77678745633267,-1.20553126011656,0.186028922702408
"2009-11-06 00:0",-0.758639065746427,-0.251457928802833,0.586091733717645,-3.86031820632183,-0.927286589892003,0.162799637350592
"2009-11-09 00:0",-0.728811030578415,-0.305720592249174,0.614194806074871,-3.68932060793878,-1.13269664788115,0.171259663747616
"2009-11-10 00:0",-0.702937435629918,-0.215806272588317,0.559377701134975,-3.54390787425203,-0.788628892121622,0.156162739222407
"2009-11-11 00:0",-0.621464867425945,-0.173190208418422,0.532505032290494,-3.05851193022513,-0.623195514512704,0.147899955150189
"2009-11-12 00:0",-0.639361365445352,-0.119401372566922,0.514111717515783,-3.10095734981418,-0.430886946546072,0.142956613032177
"2009-11-13 00:0",-0.392324048936283,0.0090537153840274,0.511085822466072,-1.83160851896652,0.0327309147995354,0.140956568062899
"2009-11-16 00:0",-0.410489071177413,0.0299074338579957,0.52619253279398,-1.91992548092214,0.108204441239164,0.145294939900743
"2009-11-17 00:0",-0.298647300651403,-0.0766312486314226,0.541217704114898,-1.3630962738297,-0.275166199124599,0.147919017202059
"2009-11-18 00:0",-0.26515347933405,-0.0435356401646109,0.613084153113917,-1.20264794625375,-0.158830265946887,0.163338189815943
"2009-11-19 00:0",-0.204089167501964,-0.107570637297081,0.653512383336408,-0.918679297392591,-0.392466995538697,0.173847924421167
"2009-11-20 00:0",-0.203419023257072,-0.128916460376185,0.666852568468424,-0.914678695763875,-0.469499054072834,0.176800069816809
"2009-11-23 00:0",-0.106384603699421,-0.116727079710615,0.664814074260882,-0.477622137311851,-0.423430462749827,0.176987308018168
"2009-11-24 00:0",-0.0105968187670238,-0.315086359581301,0.661248847874026,-0.047015449108254,-1.12712752397139,0.169049215826151
"2009-11-25 00:0",-0.0432982603335386,-0.216328643184193,0.117749209996637,-0.193297717092268,-0.759044377706833,0.0265094802286388
"2009-11-27 00:0",-0.0213960335113977,-0.157181610867013,0.0874900911555773,-0.0940710338180319,-0.543852091032806,0.019906295416432
"2009-11-30 00:0",-0.0280490871361759,-0.179057034928722,0.0565690012333618,-0.123951684726973,-0.622527849850538,0.0128566153866077
"2009-12-01 00:0",-0.0264558889137354,-0.192217367393985,0.00667076041206948,-0.116824809682602,-0.666592342492223,0.00149299813768067
"2009-12-02 00:0",-0.146023870416613,0.0610269924717309,-0.0734972160198455,-0.624423311220309,0.209702189656036,-0.0166224488058238
"2009-12-03 00:0",-0.118626413021987,0.102318988679406,-0.0894866236627073,-0.506029445446348,0.352564705696861,-0.0202609688417112
"2009-12-04 00:0",-0.159293177614278,-0.00364547745592052,-0.055064949261014,-0.676367251443336,-0.0125335138441936,-0.0123947357453142
"2009-12-07 00:0",-0.35723585955748,-0.100945987401142,-0.162098541818953,-1.50017941072814,-0.349756483218016,-0.0366867233214644
"2009-12-08 00:0",-0.453436349625003,-0.0852538429516908,-0.152139555970398,-1.91479215286833,-0.295824785618007,-0.0345185539002635
"2009-12-09 00:0",-0.432384726500337,-0.0465356195734978,-0.140233801093851,-1.81015383888115,-0.159834164108667,-0.0320888556891501
"2009-12-10 00:0",-0.491413303447921,0.0297717426161468,-0.16617609156953,-2.05174101114155,0.103033443775488,-0.0387678553315192
"2009-12-11 00:0",-0.507043658161576,-0.0338712368959526,-0.190517682300935,-2.11791827005841,-0.115980664909716,-0.0442689416720686
"2009-12-14 00:0",-0.522549915975495,-0.0555584127773495,-0.233664851984377,-2.18668915461883,-0.190435255548768,-0.0552751248673558
"2009-12-15 00:0",-0.518844013900706,-0.0422747361474434,-0.20543130137596,-2.16878092273914,-0.145475451412573,-0.0485693550062867
"2009-12-16 00:0",-0.514741330678833,-0.040114288050768,-0.225277800974484,-2.15329156290128,-0.138156563016566,-0.0536034828260197
"2009-12-17 00:0",-0.4763551811366,-0.0562184128102368,-0.0672078454662955,-1.97586270813166,-0.193045479821143,-0.0158121035143253
"2009-12-18 00:0",-0.383810007591393,-0.144876769350724,0.00919716847271269,-1.5881649173828,-0.498236975417904,0.00215260309055974
"2009-12-21 00:0",-0.401073058458997,-0.208169302858554,0.177344273889012,-1.6571243751564,-0.729095373351769,0.0408406248590846
"2009-12-22 00:0",-0.369779933637708,-0.265153467092266,0.157612251817107,-1.52669322213096,-0.931734870337413,0.0362624445704678
"2009-12-23 00:0",-0.344488659643978,-0.29679769687634,0.179255876860212,-1.43071524945615,-1.04923260012996,0.0407722851396747
"2009-12-24 00:0",-0.320373541889488,-0.296256949855131,0.182453678661331,-1.33046965872814,-1.04647182315204,0.0414219196028288
"2009-12-28 00:0",-0.276840084317735,-0.365932846525457,0.258252046843565,-1.14984592154539,-1.28578724500292,0.0582773009322513
"2009-12-29 00:0",-0.27672594010986,-0.426014162862073,0.243582563968871,-1.14463214285806,-1.49191938926653,0.0547456344225819
"2009-12-30 00:0",-0.305461228891097,-0.35631864544191,0.239157720128125,-1.26268183217842,-1.23667631859618,0.0538953844286969
"2009-12-31 00:0",-0.223598489363354,-0.434294586124063,0.423816041979015,-0.927762308205032,-1.52065511396164,0.0966988461403047
"2010-01-04 00:0",-0.246313065215295,-0.423469948571519,0.41429294940435,-1.03127083638394,-1.48391705549348,0.0946176403764059
"2010-01-05 00:0",-0.276624192951755,-0.393895971428027,0.371500320171421,-1.15540150311128,-1.38177660357107,0.0843321977773668
"2010-01-06 00:0",-0.292745933746484,-0.333081779550465,0.345241905881001,-1.223020785339,-1.16979165526171,0.0784619719087211
"2010-01-07 00:0",-0.273179417349741,-0.373159365299084,0.37916799925218,-1.13436594659202,-1.30579544798307,0.0860441005924615
"2010-01-08 00:0",-0.271860426936622,-0.396003270178251,0.393633785230335,-1.12910294518462,-1.40703874330512,0.0884085539534874
"2010-01-11 00:0",-0.207427099230792,-0.364894221714906,0.422012448630402,-0.866272682401018,-1.29746466866722,0.0944950779238573
"2010-01-12 00:0",-0.206542323610387,-0.356033811938314,0.437052338885791,-0.857417133534198,-1.2630033394408,0.097814678377238
"2010-01-13 00:0",-0.0998246525439009,-0.438372328018218,0.815906461927755,-0.405965237159873,-1.52839637614509,0.172979855250297
"2010-01-14 00:0",-0.0903860830402174,-0.472090597893941,0.743736159555729,-0.367352300970352,-1.65350974489105,0.158483855140362
"2010-01-15 00:0",-0.00814503656130505,-0.415336762525408,0.768060647109892,-0.0329896722440294,-1.44911225762917,0.163602286548321
"2010-01-19 00:0",0.0494356522239453,-0.464111143061031,0.774024788627363,0.203214015389001,-1.62226184449933,0.163639183961655
"2010-01-20 00:0",0.0313354576414343,-0.417072443952596,0.794812108060634,0.128351841444937,-1.45631318559792,0.168649911983085
"2010-01-21 00:0",0.0717545088331559,-0.379878256984545,0.765842870902009,0.294464024355917,-1.33807612696791,0.161986948301095
"2010-01-22 00:0",0.0638585631749312,-0.324132331989027,0.720438753248107,0.263033933753209,-1.15008326573661,0.15123411180003
"2010-01-25 00:0",0.36139645679644,-0.394911869135481,0.731884687797647,1.44756399174044,-1.38181668138845,0.15366331789628
"2010-01-26 00:0",0.441369084492825,-0.475640898717135,0.700279796729728,1.7423639941007,-1.65239053405164,0.146857535112406
"2010-01-27 00:0",0.456219125049712,-0.454556149011792,0.697958249149086,1.79263987208541,-1.57389817798144,0.145492241396326
"2010-01-28 00:0",0.397576397344727,-0.599611111324927,0.0577188362689227,1.57494461533103,-2.04017875972595,0.0106555177374448
"2010-01-29 00:0",0.464755109889009,-0.660782504371222,0.0521839365683342,1.77677006239961,-2.23110406293659,0.00974915682080076
"2010-02-01 00:0",0.513582308247404,-0.816410912597169,0.0957623613022008,1.95435321277287,-2.71671542728954,0.018104396994036
"2010-02-02 00:0",0.503110591293675,-0.91252172699238,0.366760149729125,1.90799408932277,-3.03279852581286,0.0609581866077248
"2010-02-03 00:0",0.508128654821159,-0.921768831002494,0.340070666960956,1.92883602202312,-3.06676675574363,0.0561957846074818
"2010-02-04 00:0",0.545687087246443,-0.898623158077311,0.200506093167033,2.05836664278515,-2.98106385041799,0.0326676323441842
"2010-02-05 00:0",0.587663577699898,-0.981417785764743,0.157475053843141,2.20611800964749,-3.246062504096,0.025802789453724
"2010-02-08 00:0",0.563492826701694,-1.00171054838168,0.139958930897582,2.13498177780003,-3.29541446598215,0.0230190299023115
"2010-02-09 00:0",0.49949218145137,-0.947058482515821,0.0933344286977439,1.92039114345086,-3.11871218902018,0.0154382942979802
"2010-02-10 00:0",0.582105795869614,-0.894826196320008,0.0867341792572005,2.21996846833766,-2.86228954874363,0.0144188935106087
"2010-02-11 00:0",0.597986641020292,-0.859672236270345,0.0739008007863109,2.27947495739317,-2.7381684240221,0.0123116140476524
"2010-02-12 00:0",0.670718498996945,-0.966043862855299,0.201515211687574,2.55230239800756,-3.04851334784255,0.0333418037917863
"2010-02-16 00:0",0.676773722502242,-0.962779442998995,0.238135089244365,2.58233953722063,-3.03291777063418,0.0392607770134941
"2010-02-17 00:0",0.680137074939588,-0.961998902184245,0.237991310810973,2.59963889574589,-3.0345172649834,0.0392946126463724
"2010-02-18 00:0",0.683904250617249,-0.974673842290297,0.24796365774615,2.60013928184906,-3.06171018769837,0.0409431890285452
"2010-02-19 00:0",0.637170663648126,-1.02142691879877,0.203158553226245,2.42552983364257,-3.2372047619826,0.0333336088540125
"2010-02-22 00:0",0.469839011074822,-0.924464612949872,0.159085154293036,1.80985871952278,-2.88687440519165,0.0261107102871069
"2010-02-23 00:0",0.479584809601569,-0.941263352540739,0.0930625543949194,1.84880968402543,-2.9553526738652,0.0154390182010301
"2010-02-24 00:0",0.448100538775106,-0.885167630290805,0.195015397238158,1.72496066486729,-2.71812567400233,0.0325979225338692
"2010-02-25 00:0",0.469689990237732,-0.909193645458521,0.0513267268265457,1.80372038527414,-2.7879165808178,0.00875605722092618
"2010-02-26 00:0",0.501429477022744,-0.650129292913229,0.117092250300841,1.91042625223447,-1.86794697599877,0.0193149754066018
"2010-03-01 00:0",0.400755256342851,-0.665752278469202,0.0858038538059313,1.54160170306225,-1.90032489501599,0.0139987537288355
"2010-03-02 00:0",0.382049192852962,-0.706245118969859,0.116643769012538,1.4738754536507,-1.98527934066847,0.0190131607701894
"2010-03-03 00:0",0.409739327129722,-0.654350367664689,0.0642626034866112,1.57484874082887,-1.84332570948089,0.0105693113973974
"2010-03-04 00:0",0.722010191994246,-0.362883603288794,0.160137678169747,2.65538844181727,-1.01503616813599,0.0264894446386849
"2010-03-05 00:0",0.716157637226538,-0.356663364368485,0.157089173083568,2.62013932884269,-0.989883191737804,0.0258565500520381
"2010-03-08 00:0",0.766191313662794,-0.402435996653017,-0.0430538192564572,2.70518871219483,-1.11118861143792,-0.00719946977581879
"2010-03-09 00:0",0.799510456622696,-0.42266168550108,-0.053283326750175,2.81229432048895,-1.16514061755854,-0.00892857668805948
"2010-03-10 00:0",0.854294390420865,-0.439284760685986,-0.0291862162455853,2.99081740821239,-1.20584747422815,-0.00483379400537517
"2010-03-11 00:0",0.905955783875514,-0.49520838476267,-0.0823493975256818,3.18185328301244,-1.31167407503283,-0.0135976717218186
"2010-03-12 00:0",0.844599418992205,-0.778361006259366,-0.00959313149166517,2.98908545885372,-2.08250140775957,-0.00158036147624827
"2010-03-15 00:0",0.718299168602547,-0.773936095735087,0.0509120193204322,2.48552277693725,-2.06440654703088,0.00833044749859456
"2010-03-16 00:0",0.71535900843279,-0.752175950842916,0.0243091366187004,2.47496126431135,-1.99615012913499,0.00397028148607478
"2010-03-17 00:0",0.656408172791226,-0.73429592435037,0.0511804066991248,2.27836347716017,-1.94451276776414,0.00832372806388087
"2010-03-18 00:0",0.90096312358341,-0.665929393385014,-0.184562717443041,3.0308928597774,-1.73080577825796,-0.0285521008855136
"2010-03-19 00:0",0.91035258012945,-0.663255083745176,-0.182177898346886,3.07213715357124,-1.72360447573842,-0.0277470152936314
"2010-03-22 00:0",0.763887689442788,-0.668172705031142,-0.150510380937245,2.57081979541883,-1.71407594274835,-0.0226956969956725
"2010-03-23 00:0",0.749772659202351,-0.668548858351762,-0.202939725960894,2.48462274315703,-1.68978041200142,-0.0300606248241029
"2010-03-24 00:0",0.747269902963165,-0.715799624806862,-0.186219405763291,2.48234570604989,-1.7897688711652,-0.0276139869989972
"2010-03-25 00:0",0.753731707745345,-0.791702439352684,-0.17460318189465,2.47909382122236,-2.01422263266781,-0.0255288919004779
"2010-03-26 00:0",0.779260184895565,-0.970924914116243,-0.280073673304615,2.52383668078684,-2.44258378357999,-0.0420725472994434
"2010-03-29 00:0",0.247163023124569,-0.574352667148828,-0.0605879700661432,0.682876121114813,-1.27887875068473,-0.00897810415433815
